word,sentiment
разрисовывать,0.484
разровнять,0.275
разрубать,-0.2523
разрубить,-0.1
разругаться,-1.0
разрумяниться,0.9247
разруха,-1.0
разрушать,-1.0
разрушаться,-1.0
разрушение,-1.0
разрушитель,-1.0
разрушительница,-1.0
разрушительность,-1.0
разрушительный,-1.0
разрушить,-1.0
разрушиться,-1.0
разрывать,-0.6
разрываться,-0.9
разрыдаться,-1.0
разрыть,0.0
разрыхлитель,0.1
разрыхлить,0.2364
разрыхлять,0.0769
разряд,0.1244
розрядити,0.0664
розрядитися,-0.3932
разрядка,0.1237
разряжать,-0.063
розряджатися,-0.4065
разряжение,-0.1702
роззувати,0.025
разуваться,0.0
разувериться,-0.7059
разуверять,-0.1975
разудалый,0.5275
разузнавать,0.6463
разузнать,0.484
разукрасить,0.5859
розум,0.7955
Розуміти,0.4474
розумність,1.0
разумный,1.0
роззути,-0.1
роззутися,0.1
розучування,0.6074
розучувати,0.6466
розучуватися,-0.76
розучити,0.2308
розучитися,-1.0
разъедать,-1.0
разъединение,-0.34299999999999997
роз'єднати,-0.0172
разъединиться,-0.1
разъединять,-0.3433
роз'єднуватися,-0.2431
роз'їзд,0.0
роз'їжджати,0.0
роз'їжджатися,-0.1667
роз'їсти,-0.8727
разъехаться,0.0
роз'яснення,0.6885
разъяснить,0.6364
роз'яснити,0.5826
разъяснять,0.6239
роз'єм,0.0
роз'ємний,0.0
разыграть,0.24
розігратися,0.3462
розігрування,0.0
розігрувати,0.3976
розігруватися,0.1
розшукати,0.0806
розшукувати,-0.0359
розшукуватиметься,-0.3852
рай,1.0
район,0.0
районний,0.0
райський,1.0
ракета,0.2632
ракетка,0.3087
ракетный,0.0
ракетобудування,0.4
раковина,0.0
раковинка,0.3678
ракоподібних,0.0
ракурс,0.1216
мушля,0.3067
рама,0.1
рамка,0.0909
рамочка,0.3205
рана,-1.0
раніше,0.1
ранение,-1.0
поранений,-0.8023
ранет,-0.2574
ранець,0.0357
ранимость,-0.2988
ранка,-0.8053
ранній,0.0
рано,0.0
зарано,-0.1818
ранчо,0.1
раньше,0.0357
розжаритися,-0.1576
раскалывать,0.0594
розколюватися,-0.6964
розжарюватися,-0.2267
раскапризничаться,-1.0
розкопування,0.0
розкопувати,0.0
розкачати,0.0
раскатывать,0.0
розкочуватися,0.0556
раскачать,0.0769
раскачаться,0.2826
розгойдування,0.102
раскачивать,0.0
розгойдуватися,0.0
раскашлялся,-0.6322
каяття,0.7642
раскаяться,1.0
розквасите,-0.9353
розлогий,0.268
розкисати,-0.9643
раскиснуть,-0.9231
розкладка,0.0
розкладний,0.0
розкладачка,0.3276
розкладати,0.2253
розкладатися,0.0455
розкльовувати,-0.1835
розклеювати,0.0625
розклеюватися,-0.9316
розклеїти,0.0152
розклеїтись,-1.0
раскованность,0.5263
расковыривать,-0.4915
розколупати,-0.5227
чар,0.6842
расколдовивать,0.7435
расколотить,-0.9231
розколоти,-0.0684
розколотися,-0.7703
расколошматить,-1.0
розкопати,0.0769
розкопка,0.1783
розгодувати,-0.75
розчепірити,-0.7703
раскорячишься,-0.6429
розщедрюватися,1.0
розщедритися,1.0
розфарбувати,0.2895
розфарбування,0.4783
розфарбовування,0.5
розфарбовувати,0.5331
розфарбовуватися,0.5
раскрепоститься,0.7647
розкріпачувати,0.6184
розкутість,0.4404
раскритиковать,-0.6609
розкричався,-0.8363
розкришити,-0.3571
розкришитися,-0.5593
розкрутити,0.2464
розкрутитися,0.4677
розкрутка,0.2264
розкручувати,0.2222
розкручуватися,0.2653
раскрываемость,0.4756
раскрыть,0.1
розкритися,0.5085
розкудкудакалась,-1.0
розкуповувати,0.0556
розкупили,0.2
розкупорити,0.0625
розкурити,-0.3262
розкушувати,0.0
распад,-0.564
розпадатися,-0.629
розпадання,-0.3451
распадок,-0.5167
распаковать,0.1
розпакувати,0.0
розпакування,0.371
розпаковувати,0.0769
розпаковуватися,0.0
распарить,0.0806
розпорювати,-0.0909
розпастися,-0.6239
розорювати,0.0556
відчинити,0.375
распахнуться,0.1
сорочечка,0.22
виспівування,0.425
виспівувати,0.593
распеканія,-0.2922
розпікати,-0.4278
розповити,0.0806
розспіватися,0.5315
роздрукувати,0.1
роздруківка,0.1724
роздруковувати,0.0556
розпилювати,-0.2212
розпиляти,-0.1058
распинаться,-0.7778
розклад,0.3087
розписати,0.0676
розписатися,0.0
розписка,0.0
розписувати,0.0
розписуватися,0.0
розіпхати,-0.4661
розпихати,-0.6545
розплавити,0.0
расплавиться,0.0
розплавлення,0.0
расплакаться,-0.6395
розпланувати,0.4778
розпластатися,-0.2788
розплатитися,0.0
розплескати,-0.5085
розплескатися,-0.3571
розплести,0.1186
розплестися,0.0
розплітати,0.0
розплітатися,0.0
розплодити,0.2156
розплодитись,0.3101
расплывчатость,-0.069
розпливтися,-0.2545
розплющувати,-0.4667
розплющуватися,-0.4386
розплющити,-0.593
розплющитися,-0.5431
розпізнавання,0.4921
розпізнавати,0.4847
розпізнати,0.4462
розташовувати,0.9
розташовуватися,0.4141
розповзатися,-0.2949
розповзтися,-0.1058
розташування,0.0
розташований,0.0357
розташувати,0.5081
розташуватися,0.3115
розпорядчий,0.6176
розпорядитися,0.0
распорядок,0.5755
розпоряджатися,0.2864
распотрошить,-0.9
розправити,0.5238
розправляти,0.0357
розподіл,0.1923
розподілити,0.1983
розподілитися,0.0172
розподіляти,0.0556
розподілятися,0.05
прегарний,1.0
розкуштувати,0.37799999999999995
розпродавати,0.1429
розпродаж,0.75
розпродати,0.0556
поширення,0.0
распространитель,0.0
поширити,0.0
распространиться,0.0
поширювати,0.0122
поширюватися,0.0806
поширеність,0.1
розпрощатися,-0.4375
розприскувати,0.1
розпрямити,0.3609
випростатися,0.5787
распрямлять,0.087
розпрямлятися,0.5308
розполохати,-0.9
розполохувати,-0.8182
розпускання,-0.2152
розпускати,-0.2343
розпускатися,-0.1267
розпустити,-0.1346
розпуститися,-0.7024
розплутати,0.6429
розплутатися,0.6905
розплутувати,0.3718
розплутуватися,0.5294
розпухання,-0.7925
розпухати,-0.7632
распухнуть,-0.6795
распушиться,0.0398
розпорошення,0.0
розпорошитися,-0.3974
розпорошувати,0.0
розпорошуватися,-0.3208
розпорошеність,-0.1421
розсада,0.4024
рассаживать,0.1
розсмоктування,0.0
розсмоктувати,0.0745
розсмоктуватися,0.0217
рассвесті,0.6935
світанок,0.708
світати,0.6364
розсіювати,0.0
розсіюватися,-0.0816
розсікати,-0.1
рассекретить,-0.1279
розселення,0.127
розселитися,0.2105
розселяти,0.1
розселятися,0.0
рассердить,-1.0
рассердиться,-1.0
розсістися,-0.1913
розсіювання,-0.5
неуважність,-0.9167
розсіятися,0.0
розсиджуватися,-0.6239
рассказ,0.1
розповісти,0.0556
рассказец,0.28300000000000003
оповіданнячко,0.5
оповідач,0.4925
оповідачка,0.4286
розповідати,0.0
расслабить,0.657
розслабитися,0.9079
розслаблення,0.75
розслабленість,0.3906
розслаблений,0.5149
расслаблять,0.6707
расслабляться,0.9
розслабляючи,0.9
расслабон,0.75
расслабуха,0.7207
розслідування,0.45899999999999996
расследователя,0.436
розслідувати,0.325
розшарування,-0.387
расслышать,0.4213
розглядання,0.3571
рассматривать,0.0
рассмешить,1.0
розсміятися,0.9
рассмотрение,0.0
розглянути,0.0556
рассовать,-0.1006
рассольник,0.3319
пересварювати,-0.9857
рассорить,-1.0
рассориться,-1.0
рассортировать,0.5
розсортовувати,0.0
рассосаться,0.0199
расспрашивать,0.0
розпитати,0.2368
розосередити,0.1635
рассредоточиться,0.0
рассрочка,-0.1194
розставання,-0.9156
расставить,0.1
расставлять,0.0
розставлятися,0.0357
расстановка,0.0
расстаться,-0.9
розстебнути,0.0
расстегнуться,0.0455
розстелити,0.0769
расстилать,0.0
розстилатися,0.1047
расстояние,0.0
расстраивать,-1.0
расстраиваться,-1.0
розстріляти,-1.0
расстроенно,-0.9
расстроить,-1.0
расступиться,0.133
розстібати,0.0
расстёгиваться,0.1
рассудительность,1.0
рассудить,0.6148
рассудок,0.4609
рассудочный,0.5541
міркувати,0.7564
рассуждение,0.5301
рассусоливать,-1.0
рассчитать,0.2438
рассчитаться,0.1
рассчитывать,0.0
рассчитываться,0.2565
розсилати,0.0
рассылка,0.2009
рассыпать,-0.3571
рассыпаться,-0.475
рассыпной,0.0
рассыпчатый,0.0
расталкивать,-0.7301
растапливать,0.1667
растаптывать,-0.8478
растаскать,-0.6239
растаскивать,-0.4735
растащить,-0.6985
растаять,0.2864
растворение,0.0
растворимость,0.0
растворимый,0.1
растворитель,0.0
растворить,0.0
раствориться,0.0
растворять,0.0
растворяться,0.0
растекаться,0.0152
растение,0.5072
растеньице,0.5297
растеребить,-0.575
растереть,0.0
растереться,-0.1264
растерянность,-0.6652
растерять,-0.9
розгубитися,-0.5081
растеряха,-1.0
растечься,0.0
расти,0.7
растирание,0.25
растирать,0.0
растительность,0.4462
растительный,0.371
растить,0.675
розштовхати,-0.4409
розтлумачити,0.7623
растолковывать,0.6579
потовкти,0.0368
растолстеть,-1.0
растопить,0.1
растоптать,-0.9167
растопыривать,-0.3981
растопырить,-0.2212
расторгнуть,-0.6466
расторжение,-0.743
растормошить,0.0556
расторопный,0.6349
марнотратство,-1.0
расточительный,-1.0
розтринькування,-1.0
растранжиривать,-1.0
растратить,-1.0
розтрачання,-1.0
растрачивать,-1.0
растрезвонить,-1.0
растрепать,-0.5373
розтріпати,-0.6589
растрескаться,-0.7222
растрогать,0.7475
растрогаться,0.6114
растрясти,-0.0186
растрёпа,-1.0
растрёпанный,-0.56
растушёвывать,0.1
растягивание,0.0
растягивать,0.0
растягиваться,0.0357
растяжение,-0.34299999999999997
розтяжність,0.0556
растяжимый,0.0357
растяжка,0.4076
розтягнутість,-0.1905
растянутый,-0.1356
растянуть,0.0172
растянуться,0.16
тюхтій,-1.0
расфасовка,0.0
розфасовувати,0.1
розформування,-0.0455
розформовувати,-0.2706
расфуфыренный,-1.0
ходити,0.1
розхвалювати,1.0
расхваливаться,-0.4716
розхвалити,0.9
расхватать,-0.2826
расхлябанность,-1.0
розсьорбувати,-0.8617
расхникаться,-0.9
расход,-0.5
расходиться,0.0
расходный,-0.25
расходоваться,-0.2431
расхождение,-0.35
расхотеть,-0.4052
розреготатися,1.0
расцарапать,-1.0
расцарапаться,-0.9194
расцарапывать,-0.9211
розквітнути,1.0
розквіт,0.9
розцвітання,1.0
расцветать,1.0
забарвлення,0.1
расцеловать,1.0
розцінювати,0.25
розцінити,0.1452
розчепити,0.2282
розчіплювати,0.0
розкреслити,0.0
розкреслюють,0.0
розчесати,0.1389
розчесатися,0.4211
расчехлить,0.1
розчистити,0.5172
розчищення,0.3
расчіхаться,-0.2643
розчищати,0.6024
розчищатися,0.3473
розчулитися,1.0
розчісування,0.35
розчісувати,0.3496
розрахунок,0.1
розважливість,0.574
розрахунковий,0.3182
розпустувалася,-0.5381
розхитати,-0.3304
розхитувати,-0.5083
розхитуватися,-0.4444
порозкидали,-1.0
розворушує,0.314
розворушити,0.3824
розворушитися,0.6429
розбивається,-1.0
розширення,0.5315
розширювач,0.2925
розширювальний,0.2358
розширитися,0.5233
розширювати,0.584
розширюватися,0.4923
розшити,0.2909
розшифрувати,0.0357
розшифровка,0.0
розшифровувати,0.3609
розшнурувати,0.1
розшнуровувати,0.0357
расшуметься,-0.7162
ущелина,0.0
розщеплення,0.0
ратуша,0.1
рафинированность,0.0935
раціоналізм,0.4832
раціоналістичний,0.7571
раціоналістичність,0.6743
раціоналістичністю,0.5476
раціональність,0.6707
раціональний,1.0
рація,0.0217
рачок,0.1818
раша,0.0183
рванина,-0.7427
рвонути,0.08
рвонутись,-0.0213
рватися,-0.2759
завзяття,0.7688
реабілітація,1.0
реабілітуватися,1.0
реагування,0.4685
реагувати,0.3678
реактивність,0.0806
реакційність,0.0
реакція,0.2258
реалізація,0.6964
реалізм,0.1
реалізуватися,1.0
реалістичність,0.3776
реальність,0.2438
реальний,0.3571
реанімація,-0.0121
ребристий,-0.0455
ребро,0.0556
ребус,0.33899999999999997
хлопці,0.5924
ребятки,0.8421
дітвора,0.8158
ребятушки,1.0
ребятёнок,0.7301
дитина,0.4627
дитинка,1.0
ревіти,-0.9
ревнивець,-1.0
ревнивиця,-0.9098
ревнивість,-0.9
ревнивий,-0.75
ревнувати,-1.0
ревність,-0.9571
революційний,0.0157
революція,0.1074
регбі,0.1
регенерувати,0.7809999999999999
регіон,0.0921
регіональний,0.1
реєстратор,0.0357
реєстраторка,-0.1091
реєстратура,0.1471
реєстрація,0.0833
реєструвати,0.2869
реєструватися,0.0172
регламентація,0.0
регулювання,0.3761
регулювати,0.0
регулювальний,0.1606
регулювальниця,0.1
регулярність,0.5565
регулярний,0.22
регулятор,0.0357
редагування,0.1
редагувати,0.0769
редактор,0.285
редакція,0.0
редис,0.4153
редиска,0.3718
рідкість,0.0556
редька,0.2565
режим,0.0556
режисерувати,0.5465
режисер,0.3293
режисерський,0.1
різання,0.0
резануть,-0.9231
різаний,0.0
різатися,-0.7973
резвушка,0.3676
резервувати,0.1486
резервуар,0.0926
гума,0.0
гумка,0.0
гумовий,0.0
резіночка,0.1
різкий,-0.3745
різко,-0.3421
різкуватий,-0.715
різкість,-0.4519
різьблений,0.1
резонне,0.3725
результативність,0.9828
результуючий,0.475
різьблення,0.0294
резюме,0.2009
рейд,-0.2178
рейдер,-0.7021
рейки,0.0294
рейс,0.0357
рейсовий,0.1
рейтинг,0.3017
річка,0.4318
реквізит,0.0
реклама,-0.2699
рекламувати,-0.04
рекламний,0.0
рекламщик,-0.1058
рекомендаційний,0.7162
рекомендуватися,0.0357
реконструюватися,0.657
рекорд,0.9
рекордсмен,1.0
ректорський,0.0556
релакс,1.0
релаксація,1.0
релігійність,0.1058
релігійний,0.22
релігія,0.281
рельєфність,0.2009
ремінь,0.0
ремесло,0.4098
ремінець,0.0556
ремікс,0.0
ремонт,0.4583
ремонтувати,0.7301
ремонтник,0.4268
ремонтний,0.0
рентген,0.0
рентгенівський,0.0
реорганізувати,0.3378
ріпа,0.0172
реп'ях,0.0
репер,0.0204
репетирувати,0.4778
репетитор,0.6094
репетиторство,0.4921
репетиція,0.4627
ріпка,0.4141
репліка,0.3067
репортаж,0.0
репортер,0.1466
репортерська,0.0
репортерша,0.19899999999999998
рептилія,0.2881
репутація,0.1
ріпчаста,0.0
ресепшен,0.0
ресепшн,0.2692
вія,0.4677
республіка,0.1903
республіканський,0.078
реставратор,0.6207
реставруватися,0.6239
ресторан,0.3931
ресторанний,0.2232
ресторанчик,0.6795
ресурс,0.4556
ретро,0.1923
ретроспектива,0.0172
ретушування,0.0217
реферат,0.1973
рефлекс,0.4044
реформа,0.3017
реформаторство,0.3901
реформація,0.4167
рехнуться,-1.0
рецензія,0.0
рецепт,0.2258
рецептор,0.375
мовної,0.1
річковий,0.0769
річечку,0.3532
мова,0.363
речівки,0.2674
вирішувати,0.6
решебник,0.44
Рішення,0.5308
вирішити,0.5336
зважитися,0.6522
решка,0.0
решітка,0.0
решеточку,0.2788
ґратчастий,0.0
іржавіти,-0.8739
іржа,-0.8611
ржака,0.7236
іржання,0.0
житній,0.0
іржати,0.1784
ржач,0.5487
римлянин,0.0
рингтон,0.1667
Мал,0.3319
ризик,-0.4659
ризикнути,0.37799999999999995
ризикованість,-0.0611
ризиковий,-0.2202
рисувальний,0.0
рисувальник,0.4391
малювати,0.5859
малюватися,-0.4267
рисовий,0.0
малюночок,0.708
ритм,0.3468
ритмічно,0.33899999999999997
ритмічний,0.6395
риторично,0.0
ритуал,0.0556
ритуальний,-0.1
рифлений,0.1
рима,0.2734
римувати,0.4919
ріфмоплёт,-0.1212
ріелтор,0.0
робот,0.2759
роботизация,0.424
робототехніка,0.4403
ровесник,0.2869
ровесниця,0.133
рівня,0.0455
ріг,0.1
рогалик,0.5976
рогатка,-0.5339
рогата,-0.3609
рід,0.2759
пологовий будинок,0.542
родимка,0.1983
батьки,0.9
родовий,0.364
народитися,0.6898
рідненький,1.0
джерельний,0.5769
джерельце,0.4925
рідний,1.0
родової,0.3257
родовід,0.4318
родич,0.0
родичка,0.5493
спорідненість,0.5464
споріднений,0.6628
рожа,-0.8415
народжувати,0.7925
народжуваність,0.507
народжуватися,0.6864
народження,0.9146
різдвяний,1.0
різдво,1.0
пика,0.1849
ріжок,0.2168
жито,0.2075
різка,-0.9
розетка,0.0
розпал,-0.0971
розлив,0.1691
роздрібний,0.0941
рожевий,0.0
рожевіти,0.2647
розочка,0.9167
розыгрыш,0.3421
розыск,-0.4615
роиться,0.1143
рок,-0.1
рок-группа,0.3392
рок-звезда,0.4844
рок-музыка,0.4942
рок-н-ролл,0.4024
рок-опера,0.3504
рок-фестиваль,0.4091
рокер,0.0
роковой,-0.657
ролик,0.0
роликовый,0.0
роль,0.0902
ром,-0.0637
романический,0.8421
романтически,1.0
романтический,1.0
романтичність,1.0
романтичный,1.0
ромашка,0.7627
ромашковый,0.4627
ромб,0.0
ромбик,0.1
ромбовидный,0.0
ронять,-0.5465
роса,0.3534
роскошество,0.4103
роскошный,1.0
роскошь,0.7119
росомаха,0.2174
роспись,0.0
российский,0.0
россиянин,0.0
россиянка,0.0
рост,0.5
ростбиф,0.2263
ростовщик,-0.4035
росток,0.6885
росточек,0.7636
ротация,0.0769
ротвейлер,0.2941
ротик,0.542
роуминг,0.0381
роутер,0.0556
роща,0.0
рощица,0.3942
рояль,0.3906
рубанок,0.1832
рубать,-0.1522
рубаха,0.1857
рубашечка,0.5
рубашка,0.2
рубашонка,0.1535
рубеж,0.0714
рубиновый,0.3087
рубить,-0.1395
рубиться,-0.3254
рубленый,0.0
рубль,0.1633
рублёвка,0.1
рубрика,0.0556
ругань,-1.0
ругательный,-0.9923
ругательски,-1.0
ругательство,-1.0
ругать,-1.0
ругаться,-1.0
ругнуться,-0.9
руда,0.1
рудник,0.2568
ружьё,-0.4754
руина,-0.5589999999999999
рука,0.25
рукав,0.1
рукавица,0.275
рукавчик,0.0625
руки,0.3769
рукоблудие,-0.9
руководитель,0.3
руководительница,0.2364
руководить,0.3571
руководиться,0.1
руководство,0.5
руководствовать,0.0
руководствоваться,0.0806
руководящий,0.0806
рукоделие,0.6838
рукодельница,1.0
рукодельничать,0.9643
рукопашный,-0.3534
рукописный,0.4107
рукопожатие,1.0
рукоприкладство,-1.0
рукоятка,0.0217
руление,0.0926
рулет,0.4024
рулетка,0.1932
рулить,0.2627
рулон,0.0
рулонный,0.0
руль,0.0
румянец,0.0769
румяниться,0.5909
румяный,0.6591
рупор,0.0
русалка,0.1535
русалочий,0.0
русалочка,0.5288
русоволосый,0.1
русский,0.0
русый,0.0
русь,0.5597
рутина,-0.6622
рутинный,-0.4487
рухлядь,-1.0
рухнуть,-0.9878
ручаться,1.0
ручей,0.0357
ручеёк,0.5504
ручка,0.0769
ручник,0.0
ручной,0.2377
ручонка,0.3574
рушить,-1.0
рушиться,-1.0
рыба,0.3759
рыбак,0.0
рыбалка,0.3931
рыбацкий,0.1408
рыбачить,0.3769
рыбий,0.0
рыбина,0.1875
рыбка,0.7066
рыбный,0.0
рыболов,0.1
рибальський,0.0
рибальство,0.4517
рыботорговец,0.2119
рибка,0.3089
рывок,0.5735
ригання,-0.9571
рыгать,-1.0
рыгнуть,-0.9878
рыдание,-1.0
рыдать,-0.9643
рыдающе,-1.0
рыжебородый,0.0
рыжеватый,0.1
рыжеволосый,0.1
рыженький,0.4926
рыжеусый,0.257
рыжий,0.2778
рыжик,0.4462
рыкать,-0.6161
рикнути,-0.9643
ринок,0.2381
риночек,0.4267
ринковий,0.0
рипатися,-0.9688
рись,0.1881
рити,0.0
ритися,0.0
лицарськи,1.0
лицарський,0.7119
лицарство,1.0
рыцарь,0.6328
важіль,0.0172
гарчання,-1.0
гарчати,-0.7121
реп,0.2271
рюкзак,0.1
рюкзачок,0.5435
чарка,-0.1461
чарочка,0.1
горобина,0.6239
рябиновая,0.1
рябіти,-0.37
брижі,0.0294
гаркнути,-1.0
ряд,0.0
рядок,0.0
поряд,0.6951
ряжанка,0.5476
реберця,0.3162
рев,-0.6429
шабля,-0.1773
савана,0.0
сад,0.6103
садок,0.3092
садівник,0.3864
садівниця,0.3319
садівництво,0.4857
садівничий,0.0172
садовий,0.4565
садомазохізм,-1.0
сажать,0.3421
сайт,0.3718
саксофон,0.1
саксофоніст,0.3926
салат,0.4286
салатик,0.6842
салатниця,0.0
салатний,0.2686
сало,0.4018
салон,0.0
квача,0.5367
серветка,0.2168
салфеточка,0.3636
сальний,-0.5244
сальса,0.5431
сальто,0.1
салют,0.9
сам,0.0
самець,0.1
самка,0.2826
самоаналіз,0.6667
самобутність,0.5134
самовар,0.41600000000000004
самовладність,-0.1053
самовластный,-0.2374
самонавіювання,-0.1593
сваволили,-0.9167
самовілля,-0.8611
самовиховання,1.0
самовираження,0.7909
самогон,-0.4596
самогонка,-0.1397
самогоноваріння,-0.4167
самогонщик,-0.4847
самоделка,0.2645
саморобний,0.5
самодержець,-0.0348
самодіяльність,0.4355
самодіяльний,0.3974
самодисципліна,1.0
самовдоволений,-0.6326
самодостатність,1.0
самозабуття,-0.2009
самовідданий,0.2445
самозахист,0.78
самозванець,-1.0
самозванка,-0.9255
самоизлечение,0.5
самоіронія,0.63
самокат,0.381
самоконтроль,1.0
самокритика,0.5039
самокритичність,0.2636
самолікування,-0.2222
самолюбство,-0.6636
самозамилування,-0.7628
літак,0.1
самолётик,0.6024
самонаведення,0.3077
самовпевненість,0.4444
самоназва,0.0
самонастройка,0.6
самозабезпечення,0.9324
самообман,-1.0
самооборона,0.6732
самообслуговування,0.2857
самонавчальний,0.7957
самонавчання,0.9444
самовизначитися,0.8394
самовіддану,0.9632
самовіддача,1.0
самоохорони,0.7742
самооцінка,0.4048
самовідчуття,0.3257
самопідготовка,0.8115
самопожертву,0.7143
самопізнання,0.9545
самодопомога,0.6818
самоперевірка,0.9
самовиявлення,0.9
саморозвиток,1.0
саморуйнування,-1.0
самореалізація,1.0
саморіз,0.0
самоскид,0.2636
самоснабженія,0.475
самозбереження,0.9444
самостійність,1.0
самостійний,0.9444
самобуд,0.1111
самоубийство,-1.0
самоповагу,1.0
самознищення,-0.9545
самоврядування,0.5391
самоправно,-0.1938
самоуправство,-0.8
самоусуватися,-0.55
самоствердження,0.5556
самозаспокоєння,0.4956
самовчитель,0.431
самоучка,0.54
самохвальство,-0.9706
самопочуття,0.0172
санаторний,0.3692
сангвінік,0.3372
сандаля,0.0217
сандвіч,0.4
сани,0.5
санітар,0.5488
санітарка,0.4692
санітарний,0.5368
санки,0.375
санний,-0.2105
сантехнічний,0.0
сантиметр,0.1
сантиметровий,0.0
санвузол,0.0
швець,0.0806
шевський,-0.0879
сарай,0.0
сарайчик,0.2881
сарана,-0.5455
саранових,-0.5388
сарафан,0.0357
сарафанчик,0.5
сарделька,0.0172
сардина,0.1545
сардинка,0.4213
сарказм,-0.4444
саркастично,-0.6481
сауна,0.5476
саундтрек,0.4512
сафарі,0.3182
цукор,0.3158
цукристий,0.3455
цукорниця,0.34
цукровий,0.593
цукрозаводчик,0.0789
сахарок,0.7314
сачковать,-1.0
сачок,-0.1
зменшити,-0.1
зменшувати,-0.0172
сплавити,-0.9
збалансованість,0.636
збалансувати,0.6462
збігати,-0.4375
збігатися,0.0
втекти,-0.4686
збігтися,0.1563
сбербанк,0.1117
ощадний,0.6532
збереження,0.9107
зберегти,0.6393
сберкнижка,0.0
сбить,-0.6692
збитися,-0.75
зближувати,0.7832
зблизити,0.7432
зблизитися,0.9146
збій,-1.0
збоку,0.0
бовкнути,-0.9324
збіговисько,-0.5
збірка,0.0357
збірник,0.2686
збірний,0.1
складальниця,0.0
Сбрендівшій,-0.9
збривати,0.0
збрити,-0.0172
скинутися,-0.6463
збризкувати,0.0212
скропити,0.0
збувати,-0.0194
сбываться,0.8421
збут,0.0
весільний,1.0
весілля,1.0
звалитися,-0.5859
звалище,-1.0
зваляти,-0.2484
зварганити,0.16
зварювати,0.1864
зварити,0.0
зваритися,-0.1553
зварювання,0.0806
сварливий,-1.0
зварювальник,0.125
сват,0.3158
сваха,0.3455
зведення,0.0
свіжак,0.7286
Свіжевимитий,0.9
свіжозамороженої,0.1
свіжоморожений,0.2881
свіжість,1.0
свежеть,0.9643
звезти,0.2766
буряк,0.4661
буряковий,0.0
свекровь,0.1468
звірити,0.1
звіритися,0.3131
виблискувати,0.5821
свердління,-0.2394
свердлити,0.0
свердло,0.0625
згорнути,0.0
згорнутися,0.0
одноліток,0.0806
надмодний,0.5321
надпотужний,0.6933
надміцний,0.9231
надшвидкісний,0.6094
надшвидкість,0.6102
надздібності,0.9
надстроковий,0.0377
надточний,0.9
надважкий,-0.3457
сверхурочный,-0.2969
надлюдина,0.9783
надчутливий,0.3208
надприродності,0.1571
надприродний,0.3649
цвіркун,0.4421
чинить,1.0
Здійснюються,0.6724
здійснитися,0.7105
звіряти,0.2909
звірятися,0.1923
звісити,-0.2263
звести,0.2404
світло,0.6111
світильник,0.3537
светильничек,0.6797
світити,0.5806
світитися,0.6774
світленький,0.4796
світлішати,0.4783
світло бежевий,0.1429
світло блакитний,0.0
світло-жовтий,0.1
світло зелений,0.2949
світло коричневий,0.0
світло-червоний,0.0455
світло-помаранчевий,0.4545
світло рожевий,0.3702
світло Русий,0.0
светло-серый,0.0
світло синій,0.3769
светловолосый,0.0
світлоокий,0.292
світлоголовий,0.9
світлячок,0.465
світловий,0.2692
світлодіод,0.3205
світлолюбний,0.5656
світлофор,0.381
свічка,0.1
світіння,0.33899999999999997
свечечка,0.5238
звішувати,0.0
побачення,0.9
Свіданка,0.5505
свиданье,0.9643
свідок,0.2759
свідоцтво,0.0
свин,-0.9118
свинарник,-0.8208
свинар,-0.2791
свинина,0.0
свинка,0.0678
свинячий,-0.9
свиноматка,-0.3826
свинопас,0.0
свинський,-0.9444
свиней,-1.0
свинячити,-1.0
свірепеть,-1.0
свирепый,-1.0
свисать,0.0
свиснути,-0.0806
свист,0.0
свистіти,-0.1
свистнуть,-0.0534
свисток,0.1
свистулька,0.3036
свистун,-0.3951
свитер,0.374
свихнуться,-1.0
свобода,0.8588
свободный,0.9304
вільнодумство,0.9
свободомыслящий,1.0
сводить,0.2667
сводиться,0.3411
сводный,0.2027
свавільно,-0.3248
свавільний,-0.0916
своевольство,-0.6857
своєчасність,0.75
своевременный,1.0
своенравие,-0.6143
своенравность,-0.2742
норовливий,-0.314
своеобразность,0.0
своеобразный,0.0455
своеобычие,0.0217
своеобычный,0.1
звозити,0.2364
свой,0.5476
свойство,0.0
сворачивание,0.0
сворачивать,0.0
сворачиваться,0.0806
своровать,-1.0
свыкаться,0.0611
свысока,-0.3168
связанность,0.4292
связанный,-0.0711
связать,0.2778
связаться,0.3036
связка,0.1
связность,0.5
связный,0.4519
связывание,0.2263
связывать,0.0
связываться,0.1832
связь,0.0806
святейшество,0.65
святейший,1.0
святить,0.7991
святость,1.0
священник,0.3952
священнослужитель,0.0806
священность,1.0
священный,1.0
свёкла,0.34299999999999997
свёкор,0.3919
свёрточек,0.1
свёртывать,0.0217
свёртываться,-0.1
сгибание,0.0
сгибать,-0.0172
сгибаться,-0.0357
сгинуть,-1.0
сгладить,0.6282
сглаженность,0.5233
сглаживать,0.732
сглаз,-1.0
сглазить,-1.0
сглатывать,-0.0769
сглотнуть,0.0417
сглупить,-0.9112
сгнивать,-1.0
сгнить,-1.0
сговориться,-0.5082
сговорчивость,0.4926
сговорчивый,0.5625
сгодиться,0.5156
сгонять,-0.1111
сгорание,-0.4143
сгорать,-0.5
сгорбить,-0.8271
сгорбиться,-1.0
сгореть,-0.8429
сгоряча,-0.9
сготовить,0.5164
сгружать,0.0204
сгрузить,-0.1
сгруппировать,0.4286
сгруппироваться,0.3976
